COMISIÓN NACIONAL DE HIDROCARBUROS,,,,,,,,,,
PRODUCCION POR UBICACIÓN,,,,,,,,,,
Datos de producción mensual cuenca y ubicación.,,,,,,,,,,
Datos a enero - 2025.,,,,,,,,,,
Notas: Las unidades corresponden a Miles de barriles diarios (Mbd) y Millones de pies cúbicos diarios (MMpcd).,,,,,,,,,,
La serie de nitrógeno se comienza a reportar a partir de 2016.,,,,,,,,,,
"A partir de 2016 se contabiliza la producción de petróleo a una temperatura de 15.56 grados Celsius, de conformidad",,,,,,,,,,
Hidrocarburos líquidos: Se refiere a la suma de petróleo y condensado.,,,,,,,,,,
con lo establecido en los Lineamientos Técnicos en Materia de Medición de Hidrocarburos.,,,,,,,,,,
,,,,,,,,,,
FECHA,CUENCA,UBICACION,HIDROCARBUROS_LIQUIDOS_MBD,PETROLEO_MBD,CONDENSADO_MBD,GAS_MMPCD,GAS_ASOCIADO_MMPCD,GAS_NO_ASOCIADO_MMPCD,NITROGENO_MMPCD,AGUA_MBD
10/1971,Cuencas del Sureste,Aguas someras,1.098,1.098,0.0,1.29377,1.29377,0.0,0.0,0.0
10/1971,Cuencas del Sureste,Terrestre,214.804,214.804,0.0,819.690519,271.511144,548.179375,0.0,0.0
09/1971,Cuencas del Sureste,Aguas someras,1.413,1.413,0.0,1.393164,1.393164,0.0,0.0,0.0
09/1971,Cuencas del Sureste,Terrestre,206.906,206.906,0.0,816.858305,268.513798,548.344507,0.0,0.0
08/1971,Cuencas del Sureste,Aguas someras,1.376,1.376,0.0,1.349932,1.349932,0.0,0.0,0.0
08/1971,Cuencas del Sureste,Terrestre,200.776,200.776,0.0,812.949405,256.320369,556.629036,0.0,0.0
07/1971,Cuencas del Sureste,Aguas someras,1.497,1.497,0.0,1.286024,1.286024,0.0,0.0,0.0
07/1971,Cuencas del Sureste,Terrestre,200.393,200.393,0.0,815.406578,261.729778,553.6768,0.0,0.0
06/1971,Cuencas del Sureste,Aguas someras,1.757,1.757,0.0,1.315589,1.315589,0.0,0.0,0.0
06/1971,Cuencas del Sureste,Terrestre,198.433,198.433,0.0,800.513202,257.19733,543.315872,0.0,0.0
05/1971,Cuencas del Sureste,Aguas someras,2.053,2.053,0.0,2.404815,2.404815,0.0,0.0,0.0
05/1971,Cuencas del Sureste,Terrestre,201.21,201.21,0.0,788.84006,247.369464,541.470596,0.0,0.0
04/1971,Cuencas del Sureste,Aguas someras,2.047,2.047,0.0,3.867192,3.867192,0.0,0.0,0.0
04/1971,Cuencas del Sureste,Terrestre,200.266,200.266,0.0,798.758623,246.797983,551.96064,0.0,0.0
03/1971,Cuencas del Sureste,Aguas someras,1.874,1.874,0.0,2.746114,2.746114,0.0,0.0,0.0
03/1971,Cuencas del Sureste,Terrestre,197.539,197.539,0.0,802.078128,244.026306,558.051822,0.0,0.0
02/1971,Cuencas del Sureste,Aguas someras,2.102,2.102,0.0,2.321309,2.321309,0.0,0.0,0.0
02/1971,Cuencas del Sureste,Terrestre,194.821,194.821,0.0,810.803044,246.640811,564.162233,0.0,0.0
01/1971,Cuencas del Sureste,Aguas someras,2.131,2.131,0.0,2.794074,2.794074,0.0,0.0,0.0
01/1971,Cuencas del Sureste,Terrestre,192.669,192.669,0.0,808.016318,248.010483,560.005835,0.0,0.0
12/1970,Cuencas del Sureste,Aguas someras,2.313,2.313,0.0,2.305093,2.305093,0.0,0.0,0.0
12/1970,Cuencas del Sureste,Terrestre,191.525,191.525,0.0,809.139621,244.96627,564.173351,0.0,0.0
11/1970,Cuencas del Sureste,Aguas someras,2.386,2.386,0.0,2.43902,2.43902,0.0,0.0,0.0
11/1970,Cuencas del Sureste,Terrestre,188.72,188.72,0.0,731.439531,238.954888,492.484643,0.0,0.0
10/1970,Cuencas del Sureste,Aguas someras,2.494,2.494,0.0,2.825576,2.825576,0.0,0.0,0.0
10/1970,Cuencas del Sureste,Terrestre,187.335,187.335,0.0,787.914201,240.115034,547.799167,0.0,0.0
09/1970,Cuencas del Sureste,Aguas someras,2.612,2.612,0.0,3.699142,3.699142,0.0,0.0,0.0
09/1970,Cuencas del Sureste,Terrestre,186.442,186.442,0.0,778.814953,236.289622,542.525331,0.0,0.0
08/1970,Cuencas del Sureste,Aguas someras,2.52,2.52,0.0,3.695439,3.695439,0.0,0.0,0.0
08/1970,Cuencas del Sureste,Terrestre,186.711,186.711,0.0,788.428752,231.604249,556.824503,0.0,0.0
07/1970,Cuencas del Sureste,Aguas someras,2.506,2.506,0.0,3.404156,3.404156,0.0,0.0,0.0
07/1970,Cuencas del Sureste,Terrestre,185.489,185.489,0.0,784.924992,240.399481,544.525511,0.0,0.0
06/1970,Cuencas del Sureste,Aguas someras,2.188,2.188,0.0,2.670327,2.670327,0.0,0.0,0.0
06/1970,Cuencas del Sureste,Terrestre,185.049,185.049,0.0,778.496419,239.596071,538.900348,0.0,0.0
05/1970,Cuencas del Sureste,Aguas someras,2.136,2.136,0.0,2.385404,2.385404,0.0,0.0,0.0
05/1970,Cuencas del Sureste,Terrestre,185.928,185.928,0.0,794.305892,237.785564,556.520328,0.0,0.0
04/1970,Cuencas del Sureste,Aguas someras,2.227,2.227,0.0,3.081735,3.081735,0.0,0.0,0.0
04/1970,Cuencas del Sureste,Terrestre,186.304,186.304,0.0,784.976682,230.291421,554.685261,0.0,0.0
03/1970,Cuencas del Sureste,Aguas someras,2.27,2.27,0.0,3.066622,3.066622,0.0,0.0,0.0
03/1970,Cuencas del Sureste,Terrestre,183.327,183.327,0.0,761.376439,222.509186,538.867253,0.0,0.0
02/1970,Cuencas del Sureste,Aguas someras,2.219,2.219,0.0,2.514483,2.514483,0.0,0.0,0.0
02/1970,Cuencas del Sureste,Terrestre,178.02,178.02,0.0,775.538803,223.862762,551.676041,0.0,0.0
01/1970,Cuencas del Sureste,Aguas someras,1.483,1.483,0.0,2.214302,2.214302,0.0,0.0,0.0
01/1970,Cuencas del Sureste,Terrestre,178.177,178.177,0.0,774.47632,227.737022,546.739298,0.0,0.0
12/1969,Cuencas del Sureste,Aguas someras,1.78,1.78,0.0,2.795555,2.795555,0.0,0.0,0.0
12/1969,Cuencas del Sureste,Terrestre,175.958,175.958,0.0,772.984024,222.329201,550.654823,0.0,0.0
11/1969,Cuencas del Sureste,Aguas someras,2.2,2.2,0.0,2.30852,2.30852,0.0,0.0,0.0
11/1969,Cuencas del Sureste,Terrestre,173.86,173.86,0.0,708.6345,217.67315,490.96135,0.0,0.0
10/1969,Cuencas del Sureste,Aguas someras,2.677,2.677,0.0,3.227761,3.227761,0.0,0.0,0.0
10/1969,Cuencas del Sureste,Terrestre,175.473,175.473,0.0,719.304154,220.507878,498.796276,0.0,0.0
09/1969,Cuencas del Sureste,Aguas someras,2.348,2.348,0.0,2.74136,2.74136,0.0,0.0,0.0
09/1969,Cuencas del Sureste,Terrestre,176.249,176.249,0.0,713.635549,215.613602,498.021947,0.0,0.0
08/1969,Cuencas del Sureste,Aguas someras,2.861,2.861,0.0,3.624538,3.624538,0.0,0.0,0.0
08/1969,Cuencas del Sureste,Terrestre,176.287,176.287,0.0,731.076314,228.913563,502.162751,0.0,0.0
07/1969,Cuencas del Sureste,Aguas someras,2.888,2.888,0.0,3.257494,3.257494,0.0,0.0,0.0
07/1969,Cuencas del Sureste,Terrestre,173.661,173.661,0.0,734.638497,228.535355,506.103142,0.0,0.0
06/1969,Cuencas del Sureste,Aguas someras,2.953,2.953,0.0,3.907451,3.907451,0.0,0.0,0.0
06/1969,Cuencas del Sureste,Terrestre,171.795,171.795,0.0,727.308246,220.180256,507.12799,0.0,0.0
05/1969,Cuencas del Sureste,Aguas someras,2.918,2.918,0.0,3.547871,3.547871,0.0,0.0,0.0
05/1969,Cuencas del Sureste,Terrestre,169.76,169.76,0.0,741.973553,227.49289,514.480663,0.0,0.0
04/1969,Cuencas del Sureste,Aguas someras,2.646,2.646,0.0,2.778794,2.778794,0.0,0.0,0.0
04/1969,Cuencas del Sureste,Terrestre,168.275,168.275,0.0,742.818122,221.300792,521.51733,0.0,0.0
03/1969,Cuencas del Sureste,Aguas someras,3.168,3.168,0.0,2.941484,2.941484,0.0,0.0,0.0
03/1969,Cuencas del Sureste,Terrestre,166.207,166.207,0.0,730.197958,213.391513,516.806445,0.0,0.0
02/1969,Cuencas del Sureste,Aguas someras,3.22,3.22,0.0,2.849515,2.849515,0.0,0.0,0.0
02/1969,Cuencas del Sureste,Terrestre,165.409,165.409,0.0,721.125124,209.79941,511.325714,0.0,0.0
01/1969,Cuencas del Sureste,Aguas someras,3.147,3.147,0.0,3.062693,3.062693,0.0,0.0,0.0
01/1969,Cuencas del Sureste,Terrestre,164.649,164.649,0.0,714.925928,206.15827,508.767658,0.0,0.0
12/1968,Cuencas del Sureste,Aguas someras,3.05,3.05,0.0,3.093907,3.093907,0.0,0.0,0.0
12/1968,Cuencas del Sureste,Terrestre,164.208,164.208,0.0,713.650899,204.330909,509.31999,0.0,0.0
11/1968,Cuencas del Sureste,Aguas someras,3.102,3.102,0.0,2.963372,2.963372,0.0,0.0,0.0
11/1968,Cuencas del Sureste,Terrestre,163.771,163.771,0.0,747.589768,215.967568,531.6222,0.0,0.0
10/1968,Cuencas del Sureste,Aguas someras,3.026,3.026,0.0,2.586059,2.586059,0.0,0.0,0.0
10/1968,Cuencas del Sureste,Terrestre,161.1312,161.1312,0.0,729.776729,214.485813,515.290916,0.0,0.0
09/1968,Cuencas del Sureste,Aguas someras,2.503,2.503,0.0,2.807987,2.807987,0.0,0.0,0.0
09/1968,Cuencas del Sureste,Terrestre,159.995,159.995,0.0,711.388093,215.702713,495.68538,0.0,0.0
08/1968,Cuencas del Sureste,Aguas someras,3.169,3.169,0.0,3.145968,3.145968,0.0,0.0,0.0
08/1968,Cuencas del Sureste,Terrestre,160.319,160.319,0.0,714.376304,221.743366,492.632938,0.0,0.0
07/1968,Cuencas del Sureste,Aguas someras,3.202,3.202,0.0,4.151638,4.151638,0.0,0.0,0.0
07/1968,Cuencas del Sureste,Terrestre,159.231,159.231,0.0,713.022896,218.324377,494.698519,0.0,0.0
06/1968,Cuencas del Sureste,Aguas someras,3.5296,3.5296,0.0,4.081081,4.081081,0.0,0.0,0.0
06/1968,Cuencas del Sureste,Terrestre,156.6266,156.6266,0.0,708.974408,215.613096,493.361312,0.0,0.0
05/1968,Cuencas del Sureste,Aguas someras,3.3555,3.3555,0.0,2.393195,2.393195,0.0,0.0,0.0
05/1968,Cuencas del Sureste,Terrestre,155.8283,155.8283,0.0,711.343202,220.534223,490.808979,0.0,0.0
04/1968,Cuencas del Sureste,Aguas someras,3.208,3.208,0.0,2.202694,2.202694,0.0,0.0,0.0
04/1968,Cuencas del Sureste,Terrestre,152.9937,152.9937,0.0,666.448755,208.124605,458.32415,0.0,0.0
03/1968,Cuencas del Sureste,Aguas someras,3.241,3.241,0.0,3.164081,3.164081,0.0,0.0,0.0
03/1968,Cuencas del Sureste,Terrestre,150.8426,150.8426,0.0,692.919407,193.128157,499.79125,0.0,0.0
02/1968,Cuencas del Sureste,Aguas someras,3.481,3.481,0.0,4.728875,4.728875,0.0,0.0,0.0
02/1968,Cuencas del Sureste,Terrestre,150.7223,150.7223,0.0,676.080874,193.135114,482.94576,0.0,0.0
01/1968,Cuencas del Sureste,Aguas someras,3.467,3.467,0.0,3.710435,3.710435,0.0,0.0,0.0
01/1968,Cuencas del Sureste,Terrestre,148.652,148.652,0.0,699.176319,200.256911,498.919408,0.0,0.0
12/1967,Cuencas del Sureste,Aguas someras,3.830581,3.830581,0.0,4.153789,4.153789,0.0,0.0,0.0
12/1967,Cuencas del Sureste,Terrestre,148.421292,148.421292,0.0,687.712449,193.397284,494.315165,0.0,0.0
11/1967,Cuencas del Sureste,Aguas someras,3.920367,3.920367,0.0,4.548879,4.548879,0.0,0.0,0.0
11/1967,Cuencas del Sureste,Terrestre,145.496734,145.496734,0.0,680.68173,192.728109,487.953621,0.0,0.0
10/1967,Cuencas del Sureste,Aguas someras,3.802194,3.802194,0.0,5.795051,5.795051,0.0,0.0,0.0
10/1967,Cuencas del Sureste,Terrestre,145.512836,145.512836,0.0,712.507215,189.020171,523.487044,0.0,0.0
09/1967,Cuencas del Sureste,Aguas someras,4.0707,4.0707,0.0,5.51815,5.51815,0.0,0.0,0.0
09/1967,Cuencas del Sureste,Terrestre,144.035299,144.035299,0.0,707.336159,190.848079,516.48808,0.0,0.0
08/1967,Cuencas del Sureste,Aguas someras,3.887419,3.887419,0.0,4.177405,4.177405,0.0,0.0,0.0
08/1967,Cuencas del Sureste,Terrestre,140.249581,140.249581,0.0,705.496642,193.295435,512.201207,0.0,0.0
07/1967,Cuencas del Sureste,Aguas someras,4.294452,4.294452,0.0,4.343833,4.343833,0.0,0.0,0.0
07/1967,Cuencas del Sureste,Terrestre,135.236615,135.236615,0.0,703.223144,182.140296,521.082848,0.0,0.0
06/1967,Cuencas del Sureste,Aguas someras,4.323533,4.323533,0.0,4.453919,4.453919,0.0,0.0,0.0
06/1967,Cuencas del Sureste,Terrestre,129.204968,129.204968,0.0,709.688484,178.841342,530.847142,0.0,0.0
05/1967,Cuencas del Sureste,Aguas someras,4.63471,4.63471,0.0,4.947281,4.947281,0.0,0.0,0.0
05/1967,Cuencas del Sureste,Terrestre,124.435711,124.435711,0.0,689.002855,166.50664,522.496215,0.0,0.0
04/1967,Cuencas del Sureste,Aguas someras,5.1532,5.1532,0.0,6.64299,6.64299,0.0,0.0,0.0
04/1967,Cuencas del Sureste,Terrestre,123.90293,123.90293,0.0,689.672202,159.975698,529.696504,0.0,0.0
03/1967,Cuencas del Sureste,Aguas someras,5.515516,5.515516,0.0,6.378654,6.378654,0.0,0.0,0.0
03/1967,Cuencas del Sureste,Terrestre,123.492194,123.492194,0.0,683.562451,161.904978,521.657473,0.0,0.0
02/1967,Cuencas del Sureste,Aguas someras,5.612893,5.612893,0.0,5.46621,5.46621,0.0,0.0,0.0
02/1967,Cuencas del Sureste,Terrestre,121.55225,121.55225,0.0,679.018964,159.913739,519.105225,0.0,0.0
01/1967,Cuencas del Sureste,Aguas someras,5.767742,5.767742,0.0,6.26227,6.26227,0.0,0.0,0.0
01/1967,Cuencas del Sureste,Terrestre,121.499034,121.499034,0.0,699.82045,164.073965,535.746485,0.0,0.0
12/1966,Cuencas del Sureste,Aguas someras,5.908745,5.908745,0.0,7.702972,7.702972,0.0,0.0,0.0
12/1966,Cuencas del Sureste,Terrestre,122.16519,122.16519,0.0,698.941135,154.824586,544.116549,0.0,0.0
11/1966,Cuencas del Sureste,Aguas someras,6.228568,6.228568,0.0,9.012846,9.012846,0.0,0.0,0.0
11/1966,Cuencas del Sureste,Terrestre,123.231165,123.231165,0.0,700.994815,156.631413,544.363402,0.0,0.0
10/1966,Cuencas del Sureste,Aguas someras,6.210056,6.210056,0.0,9.25781,9.25781,0.0,0.0,0.0
10/1966,Cuencas del Sureste,Terrestre,123.34041,123.34041,0.0,684.89253,159.387122,525.505408,0.0,0.0
09/1966,Cuencas del Sureste,Aguas someras,6.482684,6.482684,0.0,8.484795,8.484795,0.0,0.0,0.0
09/1966,Cuencas del Sureste,Terrestre,120.457065,120.457065,0.0,632.659026,152.917271,479.741755,0.0,0.0
08/1966,Cuencas del Sureste,Aguas someras,5.960079,5.960079,0.0,9.711037,9.711037,0.0,0.0,0.0
08/1966,Cuencas del Sureste,Terrestre,114.32927,114.32927,0.0,665.416326,165.334056,500.08227,0.0,0.0
07/1966,Cuencas del Sureste,Aguas someras,6.019327,6.019327,0.0,10.859975,10.859975,0.0,0.0,0.0
07/1966,Cuencas del Sureste,Terrestre,115.433677,115.433677,0.0,667.997796,163.345489,504.652307,0.0,0.0
06/1966,Cuencas del Sureste,Aguas someras,6.74917,6.74917,0.0,10.181408,10.181408,0.0,0.0,0.0
06/1966,Cuencas del Sureste,Terrestre,117.068225,117.068225,0.0,646.603539,157.174994,489.428545,0.0,0.0
05/1966,Cuencas del Sureste,Aguas someras,6.813085,6.813085,0.0,10.501322,10.501322,0.0,0.0,0.0
05/1966,Cuencas del Sureste,Terrestre,116.843853,116.843853,0.0,663.405976,155.531497,507.874479,0.0,0.0
04/1966,Cuencas del Sureste,Aguas someras,6.43446,6.43446,0.0,9.962043,9.962043,0.0,0.0,0.0
04/1966,Cuencas del Sureste,Terrestre,116.694387,116.694387,0.0,669.657487,163.008275,506.649212,0.0,0.0
03/1966,Cuencas del Sureste,Aguas someras,6.291015,6.291015,0.0,10.29338,10.29338,0.0,0.0,0.0
03/1966,Cuencas del Sureste,Terrestre,115.333844,115.333844,0.0,666.970664,160.58599,506.384674,0.0,0.0
02/1966,Cuencas del Sureste,Aguas someras,6.460729,6.460729,0.0,10.174062,10.174062,0.0,0.0,0.0
02/1966,Cuencas del Sureste,Terrestre,111.389161,111.389161,0.0,677.287257,158.992791,518.294466,0.0,0.0
01/1966,Cuencas del Sureste,Aguas someras,6.675719,6.675719,0.0,8.958912,8.958912,0.0,0.0,0.0
01/1966,Cuencas del Sureste,Terrestre,105.467676,105.467676,0.0,656.96168,146.605345,510.356335,0.0,0.0
12/1965,Cuencas del Sureste,Aguas someras,7.041351,7.041351,0.0,10.569632,10.569632,0.0,0.0,0.0
12/1965,Cuencas del Sureste,Terrestre,90.317909,90.317909,0.0,630.571884,135.650674,494.92121,0.0,0.0
11/1965,Cuencas del Sureste,Aguas someras,6.869099,6.869099,0.0,8.897305,8.897305,0.0,0.0,0.0
11/1965,Cuencas del Sureste,Terrestre,98.468062,98.468062,0.0,635.72479,138.714479,497.010311,0.0,0.0
10/1965,Cuencas del Sureste,Aguas someras,7.11886,7.11886,0.0,8.929448,8.929448,0.0,0.0,0.0
10/1965,Cuencas del Sureste,Terrestre,113.342554,113.342554,0.0,632.105308,150.145377,481.959931,0.0,0.0
09/1965,Cuencas del Sureste,Aguas someras,7.185277,7.185277,0.0,8.704347,8.704347,0.0,0.0,0.0
09/1965,Cuencas del Sureste,Terrestre,115.018103,115.018103,0.0,656.745215,157.128241,499.616974,0.0,0.0
08/1965,Cuencas del Sureste,Aguas someras,7.117034,7.117034,0.0,8.57502,8.57502,0.0,0.0,0.0
08/1965,Cuencas del Sureste,Terrestre,114.796355,114.796355,0.0,669.676795,160.845771,508.831024,0.0,0.0
07/1965,Cuencas del Sureste,Aguas someras,7.716004,7.716004,0.0,9.351378,9.351378,0.0,0.0,0.0
07/1965,Cuencas del Sureste,Terrestre,117.707814,117.707814,0.0,675.574526,155.766535,519.807991,0.0,0.0
06/1965,Cuencas del Sureste,Aguas someras,8.249335,8.249335,0.0,10.355049,10.355049,0.0,0.0,0.0
06/1965,Cuencas del Sureste,Terrestre,118.787907,118.787907,0.0,694.456745,155.067435,539.38931,0.0,0.0
05/1965,Cuencas del Sureste,Aguas someras,7.853978,7.853978,0.0,8.319938,8.319938,0.0,0.0,0.0
05/1965,Cuencas del Sureste,Terrestre,116.872866,116.872866,0.0,678.382818,147.491267,530.891551,0.0,0.0
04/1965,Cuencas del Sureste,Aguas someras,8.056022,8.056022,0.0,6.841123,6.841123,0.0,0.0,0.0
04/1965,Cuencas del Sureste,Terrestre,113.86892,113.86892,0.0,624.674437,124.102524,500.571913,0.0,0.0
03/1965,Cuencas del Sureste,Aguas someras,8.371178,8.371178,0.0,6.790469,6.790469,0.0,0.0,0.0
03/1965,Cuencas del Sureste,Terrestre,119.408751,119.408751,0.0,661.90014,122.497058,539.403082,0.0,0.0
02/1965,Cuencas del Sureste,Aguas someras,8.748491,8.748491,0.0,7.435674,7.435674,0.0,0.0,0.0
02/1965,Cuencas del Sureste,Terrestre,119.89369,119.89369,0.0,665.157986,123.592851,541.565135,0.0,0.0
01/1965,Cuencas del Sureste,Aguas someras,9.330505,9.330505,0.0,8.372264,8.372264,0.0,0.0,0.0
01/1965,Cuencas del Sureste,Terrestre,118.096173,118.096173,0.0,615.664906,111.288846,504.37606,0.0,0.0
12/1964,Cuencas del Sureste,Aguas someras,9.290127,9.290127,0.0,7.755746,7.755746,0.0,0.0,0.0
12/1964,Cuencas del Sureste,Terrestre,114.856819,114.856819,0.0,613.194955,108.990387,504.204568,0.0,0.0
11/1964,Cuencas del Sureste,Aguas someras,9.351972,9.351972,0.0,8.148407,8.148407,0.0,0.0,0.0
11/1964,Cuencas del Sureste,Terrestre,116.82941,116.82941,0.0,618.84032,111.937951,506.902369,0.0,0.0
10/1964,Cuencas del Sureste,Aguas someras,9.077079,9.077079,0.0,9.082828,9.082828,0.0,0.0,0.0
10/1964,Cuencas del Sureste,Terrestre,113.238463,113.238463,0.0,615.629989,110.91272,504.717269,0.0,0.0
09/1964,Cuencas del Sureste,Aguas someras,8.970798,8.970798,0.0,8.540346,8.540346,0.0,0.0,0.0
09/1964,Cuencas del Sureste,Terrestre,111.210765,111.210765,0.0,612.620113,112.233294,500.386819,0.0,0.0
08/1964,Cuencas del Sureste,Aguas someras,9.154588,9.154588,0.0,8.021025,8.021025,0.0,0.0,0.0
08/1964,Cuencas del Sureste,Terrestre,105.782379,105.782379,0.0,606.222001,103.5854,502.636601,0.0,0.0
07/1964,Cuencas del Sureste,Aguas someras,9.161284,9.161284,0.0,9.124232,9.124232,0.0,0.0,0.0
07/1964,Cuencas del Sureste,Terrestre,100.549913,100.549913,0.0,603.967693,96.990012,506.977681,0.0,0.0
06/1964,Cuencas del Sureste,Aguas someras,9.549268,9.549268,0.0,11.864397,11.864397,0.0,0.0,0.0
06/1964,Cuencas del Sureste,Terrestre,100.85449,100.85449,0.0,588.921625,105.008369,483.913256,0.0,0.0
05/1964,Cuencas del Sureste,Aguas someras,9.752746,9.752746,0.0,20.075543,20.075543,0.0,0.0,0.0
05/1964,Cuencas del Sureste,Terrestre,96.730258,96.730258,0.0,593.811633,127.24019,466.571443,0.0,0.0
04/1964,Cuencas del Sureste,Aguas someras,10.580828,10.580828,0.0,21.277452,21.277452,0.0,0.0,0.0
04/1964,Cuencas del Sureste,Terrestre,96.258176,96.258176,0.0,589.095952,124.217144,464.878808,0.0,0.0
03/1964,Cuencas del Sureste,Aguas someras,11.000398,11.000398,0.0,22.717453,22.717453,0.0,0.0,0.0
03/1964,Cuencas del Sureste,Terrestre,97.885791,97.885791,0.0,526.227025,128.502265,397.72476,0.0,0.0
02/1964,Cuencas del Sureste,Aguas someras,11.059121,11.059121,0.0,21.301354,21.301354,0.0,0.0,0.0
02/1964,Cuencas del Sureste,Terrestre,104.105572,104.105572,0.0,566.418534,131.230304,435.18823,0.0,0.0
01/1964,Cuencas del Sureste,Aguas someras,10.461487,10.461487,0.0,19.087811,19.087811,0.0,0.0,0.0
01/1964,Cuencas del Sureste,Terrestre,107.96643,107.96643,0.0,551.197949,134.655795,416.542154,0.0,0.0
12/1963,Cuencas del Sureste,Aguas someras,11.459568,11.459568,0.0,23.066594,23.066594,0.0,0.0,0.0
12/1963,Cuencas del Sureste,Terrestre,107.384098,107.384098,0.0,547.886334,143.343682,404.542652,0.0,0.0
11/1963,Cuencas del Sureste,Aguas someras,12.789876,12.789876,0.0,26.233889,26.233889,0.0,0.0,0.0
11/1963,Cuencas del Sureste,Terrestre,107.349333,107.349333,0.0,500.644832,134.676744,365.968088,0.0,0.0
10/1963,Cuencas del Sureste,Aguas someras,13.877363,13.877363,0.0,26.406046,26.406046,0.0,0.0,0.0
10/1963,Cuencas del Sureste,Terrestre,91.734984,91.734984,0.0,533.483053,122.42702,411.056033,0.0,0.0
09/1963,Cuencas del Sureste,Aguas someras,14.187095,14.187095,0.0,26.031483,26.031483,0.0,0.0,0.0
09/1963,Cuencas del Sureste,Terrestre,101.528147,101.528147,0.0,503.834366,123.487573,380.346793,0.0,0.0
08/1963,Cuencas del Sureste,Aguas someras,14.771761,14.771761,0.0,24.838652,24.838652,0.0,0.0,0.0
08/1963,Cuencas del Sureste,Terrestre,107.135946,107.135946,0.0,470.55089,123.638054,346.912836,0.0,0.0
07/1963,Cuencas del Sureste,Aguas someras,13.741418,13.741418,0.0,22.847668,22.847668,0.0,0.0,0.0
07/1963,Cuencas del Sureste,Terrestre,106.762808,106.762808,0.0,462.181973,119.95692,342.225053,0.0,0.0
06/1963,Cuencas del Sureste,Aguas someras,15.291409,15.291409,0.0,23.544142,23.544142,0.0,0.0,0.0
06/1963,Cuencas del Sureste,Terrestre,103.873269,103.873269,0.0,465.545338,115.727084,349.818254,0.0,0.0
05/1963,Cuencas del Sureste,Aguas someras,17.390633,17.390633,0.0,26.663364,26.663364,0.0,0.0,0.0
05/1963,Cuencas del Sureste,Terrestre,98.305193,98.305193,0.0,454.413831,107.126173,347.287658,0.0,0.0
04/1963,Cuencas del Sureste,Aguas someras,16.98929,16.98929,0.0,25.133071,25.133071,0.0,0.0,0.0
04/1963,Cuencas del Sureste,Terrestre,90.927612,90.927612,0.0,387.772721,90.017097,297.755624,0.0,0.0
03/1963,Cuencas del Sureste,Aguas someras,17.086886,17.086886,0.0,22.914968,22.914968,0.0,0.0,0.0
03/1963,Cuencas del Sureste,Terrestre,82.452567,82.452567,0.0,382.576674,79.164419,303.412255,0.0,0.0
02/1963,Cuencas del Sureste,Aguas someras,15.838445,15.838445,0.0,19.022483,19.022483,0.0,0.0,0.0
02/1963,Cuencas del Sureste,Terrestre,84.828963,84.828963,0.0,391.945601,80.044038,311.901563,0.0,0.0
01/1963,Cuencas del Sureste,Aguas someras,15.703086,15.703086,0.0,18.437922,18.437922,0.0,0.0,0.0
01/1963,Cuencas del Sureste,Terrestre,84.816995,84.816995,0.0,394.859452,79.769117,315.090335,0.0,0.0
12/1962,Cuencas del Sureste,Aguas someras,16.490148,16.490148,0.0,17.486902,17.486902,0.0,0.0,0.0
12/1962,Cuencas del Sureste,Terrestre,75.8016,75.8016,0.0,385.722761,69.534858,316.187903,0.0,0.0
11/1962,Cuencas del Sureste,Aguas someras,16.623422,16.623422,0.0,17.928244,17.928244,0.0,0.0,0.0
11/1962,Cuencas del Sureste,Terrestre,74.491005,74.491005,0.0,373.001503,66.557669,306.443834,0.0,0.0
10/1962,Cuencas del Sureste,Aguas someras,16.394175,16.394175,0.0,18.444147,18.444147,0.0,0.0,0.0
10/1962,Cuencas del Sureste,Terrestre,74.637749,74.637749,0.0,378.328815,67.861568,310.467247,0.0,0.0
09/1962,Cuencas del Sureste,Aguas someras,16.61839,16.61839,0.0,15.422876,15.422876,0.0,0.0,0.0
09/1962,Cuencas del Sureste,Terrestre,81.209142,81.209142,0.0,375.584367,69.072562,306.511805,0.0,0.0
08/1962,Cuencas del Sureste,Aguas someras,15.054608,15.054608,0.0,12.312693,12.312693,0.0,0.0,0.0
08/1962,Cuencas del Sureste,Terrestre,82.337925,82.337925,0.0,375.288383,70.524463,304.76392,0.0,0.0
07/1962,Cuencas del Sureste,Aguas someras,14.346475,14.346475,0.0,11.86991,11.86991,0.0,0.0,0.0
07/1962,Cuencas del Sureste,Terrestre,74.013415,74.013415,0.0,368.757905,66.110191,302.647714,0.0,0.0
06/1962,Cuencas del Sureste,Aguas someras,15.059308,15.059308,0.0,13.673923,13.673923,0.0,0.0,0.0
06/1962,Cuencas del Sureste,Terrestre,74.606528,74.606528,0.0,371.400398,67.844813,303.555585,0.0,0.0
05/1962,Cuencas del Sureste,Aguas someras,15.351658,15.351658,0.0,14.079161,14.079161,0.0,0.0,0.0
05/1962,Cuencas del Sureste,Terrestre,72.12682,72.12682,0.0,378.284529,66.1499,312.134629,0.0,0.0
04/1962,Cuencas del Sureste,Aguas someras,15.579282,15.579282,0.0,13.571163,13.571163,0.0,0.0,0.0
04/1962,Cuencas del Sureste,Terrestre,66.178976,66.178976,0.0,375.976772,61.34909,314.627682,0.0,0.0
03/1962,Cuencas del Sureste,Aguas someras,13.874523,13.874523,0.0,11.393702,11.393702,0.0,0.0,0.0
